hashtags,x,y,z
pmacchallenge,-0.03581571562689578,-0.019927501358658502,-0.026548618629094054
summerready,-0.03227486403700024,-0.01520076895512733,-0.020050129788165158
NoTrolling,-0.03708185251847292,-0.021577515252641843,-0.028817541884095788
bepositive,-0.03708185251847292,-0.021577515252641843,-0.028817541884095788
Onlypositivity,-0.035681845051605536,-0.019757762515691904,-0.026315232678517847
michelinstar,-0.03534002667000798,-0.019319952420598023,-0.025713118038287616
cheflife,-0.03708185251847292,-0.021577515252641843,-0.028817541884095788
chefsofinstagram,-0.032044089254598805,-0.014955201682561762,-0.019711627977507855
getreadyforsummer,-0.046650314932841046,-0.0336988945310088,-0.05623297875731846
abschallenge,-0.03294097070071054,-0.013300514848688574,-0.019115742623696506
PMacChallenge,-0.032044089254598326,-0.014955201683347049,-0.019711627977575377
selfimprovement,-0.033909286255698085,-0.01397101628960748,-0.02102619591210022
Projectpmac,-0.03204408925459881,-0.014955201683408208,-0.019711627977214215
KnowYourWorth,-0.0339857475582123,-0.017230314799463305,-0.02289782734806249
Money,-0.0339857475582123,-0.017230314799463305,-0.02289782734806249
YogaBundle,-0.03204408925459868,-0.014955201682900767,-0.019711627977133342
Competitiontime,-0.033750230025763085,-0.011911708192685784,-0.018785439041341268
Lockdown3.0,-0.032274864036982875,-0.015200768971940849,-0.020050129812355023
Giveaways,-0.03204408925459821,-0.014955201682939458,-0.019711627977469785
LiveClasses,-0.03204408925459962,-0.01495520168302516,-0.019711627977420747
FridayHIIT,-0.03227486403698287,-0.015200768971940809,-0.02005012981235499
Pregnancysafeexercise,-0.0339857475582123,-0.017230314799463305,-0.02289782734806249
Freeadvice,-0.0339857475582123,-0.017230314799463305,-0.02289782734806249
Doitright,-0.03204408925459841,-0.014955201682914117,-0.019711627977659817
HomeCooking,-0.03645530902518325,-0.02413463658860435,-0.03269411836012249
Nutribullet,-0.03204408925459897,-0.014955201683581774,-0.019711627977684446
WomensDay,-0.0339857475582123,-0.017230314799463305,-0.02289782734806249
IWD2021,-0.03252226022009596,-0.015476022241653935,-0.020435972155746156
ChooseToChallenge,-0.03233914242478448,-0.015264367640749038,-0.020155308347850055
PMaacFitness,-0.03264917649915212,-0.015613987583352439,-0.020629018248674635
new,-0.03204408925459887,-0.014955201683263974,-0.019711627977153364
brandnew,-0.03272317177536506,-0.015691129190687027,-0.020727256243015864
newfriend,-0.03495110619484812,-0.022119594826412826,-0.029848665221048086
innovation,-0.0323413633153182,-0.015397656198697,-0.020315544344616927
newproduct,-0.03612186715068981,0.01300875558111068,-0.003753178265456833
instagood,-0.03516022248823497,-0.018645860068359645,-0.02485345162079715
somethingnew,-0.03516022248823497,-0.018645860068359645,-0.02485345162079715
love,-0.03461558377834696,-0.01795228843378792,-0.023915464414657087
happy,-0.03204408925459776,-0.014955201682349262,-0.019711627977590625
breakingnews,-0.03509681556358432,-0.018195743395831507,-0.02450002031519571
mood,-0.03516022248823497,-0.018645860068359645,-0.02485345162079715
WIN,-0.03404165221950107,-0.017328963271335356,-0.023019080888006284
day,-0.03460835583047302,-0.017968881942149587,-0.023905624966695946
news,-0.03509681556358432,-0.018195743395831507,-0.02450002031519571
delicious,-0.03516022248823497,-0.018645860068359645,-0.02485345162079715
newarrival,-0.0330888721081449,-0.0158337279869301,-0.021182135303121526
goodnews,-0.03516022248823497,-0.018645860068359645,-0.02485345162079715
newrelease,-0.03234479784163407,-0.015285454417398283,-0.020189300704747618
deliciousness,-0.03317015434498956,-0.015688403525693125,-0.021084112151958205
newlife,-0.03317015434498956,-0.015688403525693125,-0.021084112151958205
newdesign,-0.03460835583047302,-0.017968881942149587,-0.023905624966695946
newday,-0.03509435244576389,-0.01810027673631692,-0.02435289354330384
FREE,-0.03317015434498956,-0.015688403525693125,-0.021084112151958205
newcollection,-0.03230245041170532,-0.015234846576858963,-0.020102171565471484
cool,-0.03238194025967958,-0.015326493309925658,-0.02024957392250997
BangEnergy,-0.03259285051513285,-0.015599891929523312,-0.020606784004069713
gym,-0.03235980734806881,-0.015294743350058702,-0.020179989099763467
EnergyDrink,-0.03309899420019261,-0.01590795658770304,-0.021401914071016485
athomeworkout,-0.03204408925459801,-0.01495520168282632,-0.01971162797765342
booty,-0.03204408925459977,-0.014955201683774875,-0.019711627977260334
NooFuzion,-0.03204408925459924,-0.014955201682813992,-0.01971162797725627
cardio,-0.032812338190674625,-0.01580380177586428,-0.020884144497618357
stairclimber,-0.03227486403706681,-0.015200768994939887,-0.020050129786791243
vegankitchen,-0.03204408925459679,-0.014955201682238661,-0.019711627977802376
recipeoftheday,-0.032792228961446776,-0.015786708169988655,-0.020861009966852518
f52grams,-0.03378208666663414,-0.015657239994492454,-0.02168257704829086
easyrecipes,-0.03232607200162393,-0.015256521742969875,-0.02012709496348675
mushrooms,-0.03204408925459843,-0.014955201682672632,-0.01971162797758506
foodblogfeed,-0.034053863401656254,-0.01672841547685412,-0.02292353670239648
cleaneats,-0.03204408925459788,-0.014955201682698264,-0.01971162797759758
whatveganseat,-0.03338507920055893,-0.016430840792370036,-0.021750047961027516
heresmyfood,-0.03223070149148186,-0.015153422802064598,-0.019984833990392924
forkyeah,-0.03227486403695503,-0.015200768971459493,-0.020050129804404192
veganph,-0.03227486403695503,-0.015200768971459522,-0.020050129804404158
plantpower,-0.03204408925459969,-0.014955201683458416,-0.019711627977196552
skillet,-0.03204408925459944,-0.014955201682843346,-0.019711627977212206
yummyph,-0.03253870749731145,-0.015485961766670074,-0.020443649878304597
foodgawker,-0.03281233819067466,-0.015803801775899,-0.020884144497570634
foodandwine,-0.032230701491481856,-0.015153422802063585,-0.019984833990393667
cauliflower,-0.0326423847196418,-0.015616184609291527,-0.020624922153598173
makesmewhole,-0.03204408925459865,-0.014955201683765946,-0.019711627977545408
foodphotography,-0.03281233819067454,-0.01580380177584435,-0.020884144497617333
StayFocused,-0.03204408925459937,-0.014955201683054939,-0.01971162797722278
ActiveLifestyle,-0.032201315216775814,-0.015137683208132028,-0.01996617882544814
BrainGains,-0.03204408925459942,-0.01495520168287369,-0.019711627977031177
Focus,-0.03229042370731758,-0.015217802880197603,-0.020073652796435856
Preworkout,-0.03232607200162397,-0.015256521742989068,-0.02012709496349916
Working,-0.03338507920055893,-0.016430840792370036,-0.021750047961027516
Concentration,-0.03405764882723988,-0.01588991028205328,-0.022020809976326213
Gamer,0.21186084186203982,-0.006729614785704599,-0.012455528951401664
Performance,-0.03226574499735119,-0.015189234460862433,-0.020042601082466072
Sharp,-0.03204408925459807,-0.01495520168255354,-0.019711627977499535
Active,-0.03204408925459941,-0.014955201683309416,-0.019711627977066586
Powerful,-0.0323201724170835,-0.015249362825005539,-0.020117148012224258
Studying,-0.03338507920055893,-0.016430840792370036,-0.021750047961027516
Activity,-0.032320172417083494,-0.015249362825006208,-0.02011714801222274
BrainFood,-0.03171500924521152,-0.0146127462413006,-0.01924025922952354
Workout,-0.03204408925459907,-0.014955201682954774,-0.019711627977218545
Redline,-0.03204408925459898,-0.014955201683580875,-0.019711627977517576
Cognitive,-0.032739461097620694,-0.014635445410297855,-0.020185225278252283
Power,-0.032274864036997516,-0.015200768967198448,-0.02005012978653859
Reading,-0.034022672529208195,-0.020097432852358925,-0.02699391603673404
Energy,-0.03204408925459825,-0.014955201682134845,-0.019711627977434677
Focused,-0.03204408925459957,-0.014955201683118695,-0.019711627976988156
Painting,-0.032308290502989306,-0.01017903930825446,-0.01635293420892794
Workingout,-0.03215793294576383,-0.014796002178515691,-0.019739950344822097
totalbody,-0.03253870749731145,-0.015485961766670074,-0.020443649878304597
TRX,-0.032044089254597674,-0.014955201682761786,-0.019711627977890445
shoulders,-0.032044089254598555,-0.014955201682989618,-0.019711627977499237
vegetarianfood,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
saladlove,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
stuffedavocado,-0.03636511568035599,-0.02040500120715618,-0.028019301189191347
avocado,-0.03223308750113255,-0.015007406632472953,-0.019983370899629295
bandexercises,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
transformwithcarbon,-0.037955467163222824,-0.022589067501628503,-0.03447624015410582
WILLPOWER,-0.03267279093179444,-0.014313591022412654,-0.01971533831682672
dietingphase⁣,-0.037973705488112366,-0.022412664816020292,-0.031079821812227695
stronger,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
DISCIPLINE.⁣,-0.03216442003494255,-0.015120219564025074,-0.019970839414623395
PLAN.,-0.03626831075439754,-0.012875152107812666,-0.022425817133082747
emotion,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
COMMITMENT,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
ADHERENCE,-0.0352606295845048,-0.018617164544008254,-0.02546555687440072
MOTIVATION,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
HABITS,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
"Inspiration,",-0.03686385155258855,-0.020880460750914525,-0.028784818499631683
INTENTION,-0.03489508359234298,-0.01829217961672727,-0.024901678208141206
3),-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
testbooster,-0.03626831075439754,-0.012875152107812666,-0.022425817133082747
NanoX1s,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
WinWin,-0.0331523479736813,-0.014955930826266743,-0.02071719650068684
FastedAndFurious,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
ad!,-0.03686385155258855,-0.020880460750914525,-0.028784818499631683
FASTEDANDFURIOUS,-0.03267279093179444,-0.014313591022412654,-0.01971533831682672
ramadanvibes,-0.0327607276047526,-0.016042987996307503,-0.02163001749777046
islamic,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
ramadandecorations,-0.037552826647735245,-0.02141628125002816,-0.030061670573236606
ramadan_karim,-0.02101295062579168,-0.014774894144432012,-0.019463473660574385
muslimah,-0.03677280809915105,-0.012114329252855988,-0.02241973473181435
ramadanvibes🌙,-0.039001557075528125,-0.023089157161161996,-0.03274475765523197
allah,-0.032446581768510334,-0.015364644662485391,-0.02043318676755074
ramadan2021🌙,-0.03204408925459928,-0.01495520168357457,-0.019711627977517333
ramadan_mubarak,-0.032044089254599194,-0.014955201682821793,-0.019711627977191868
ramadan1441,-0.03204408925459948,-0.014955201683185523,-0.019711627977475464
photography,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
muslim,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
hijab,-0.03225375597176632,-0.015231084391352637,-0.020096111894059673
quran,-0.03658972108086567,-0.0213633168359865,-0.028671890861790048
ramadanmubarak,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
رمضان,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadan_nights,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadanfood,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadankareem🌙,-0.03534249591861609,-0.01965455340362788,-0.026285601468207846
ramadankareem,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadanmubarak🌙,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadan_kareem,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadandecor,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
islam,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
islamicquotes,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
ramadan2021,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
BetterBacks,-0.03554990126643851,-0.019644359528558957,-0.02649989930459608
muaythaistyle,-0.03238007029308378,-0.015314242089926378,-0.020206682690586803
FastedAndFurious.,-0.036269229243558014,-0.020973944520192772,-0.028131271906034868
1,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
tuesday,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
fatlossjourney,-0.03705638502829566,-0.021992704623377816,-0.029595956005507167
crossfit,-0.03915484983334758,-0.025051603021132973,-0.033833665668234064
crossfitgirls,-0.032044089254598514,-0.014955201683044378,-0.019711627977705506
crossfitwod,-0.03277333499364652,-0.015758559907661042,-0.02082146058671955
burpee,-0.03204408925459779,-0.014955201682832911,-0.01971162797720212
burpees,-0.046650314932841046,-0.0336988945310088,-0.05623297875731846
workoutoftheday,-0.03313067315485127,-0.01614458543911845,-0.021354093622760778
calorieburn,-0.032044089254598083,-0.014955201683222138,-0.019711627977848256
dietitian,-0.046650314932841046,-0.0336988945310088,-0.05623297875731846
myfitnessjourney,-0.03702377329243782,-0.02528242352863449,-0.03474400153284915
ketodiet,-0.03313067315485127,-0.01614458543911845,-0.021354093622760778
healthcoach,-0.0325286478849542,-0.015489005502714795,-0.020449073450493207
weightlossmotivation,-0.03313067315485127,-0.01614458543911845,-0.021354093622760778
ego,-0.03238318081959832,-0.015264762715961687,-0.020214340609308632
fitnesslifestyle,-0.032409086821662145,-0.01436261941781503,-0.02018956256543656
fitnesslife,-0.03286733678023187,-0.015649740727787215,-0.021144269368019695
snickers,0.00019673465283424923,0.02706036555596752,0.0023392571449398054
cardioworkout,-0.03238939709874577,-0.015160773923420159,-0.02020790556444887
running,-0.03223747077143687,-0.015038873371987862,-0.01998736992044956
genetics,-0.033873859221984416,-0.015216707586718616,-0.02161190074831889
weightlifting,-0.03420277251825244,-0.015161477557725902,-0.02195559877383779
powerlifting,-0.033306871576427095,-0.015220425298900775,-0.021683762359940295
lift,-0.03244739520215732,-0.014373737171175613,-0.019615957641218443
read,-0.0381066586077004,0.01874562636207368,-0.002327153933391575
water,-0.03662897401219633,-0.017051168157139498,-0.029050325538063394
walking,-0.032168515758046135,-0.015084918344425,-0.01994433926955483
lifestyle,-0.03826075248873261,0.028681824782483774,0.004386849345401697
walk,-0.032044089254600186,-0.014955201683653906,-0.019711627977393772
lisscardio,-0.03243447270988422,-0.01476094701766143,-0.0198958515786552
hiitcardio,-0.03368165996484641,-0.014521055573107029,-0.020898968936399687
pilates,-0.03204408925459954,-0.014955201682587252,-0.019711627977031684
classpass,-0.03204408925459887,-0.014955201683214016,-0.01971162797761088
hiittraining,-0.03204408925459797,-0.014955201683175927,-0.01971162797734438
zumba,-0.03989294821110727,0.023478567732443504,-0.0007281040330682877
hiitworkouts,-0.03462032960075192,-0.015595556350230577,-0.023651527212594302
yoga,-0.04492907558142974,0.02621114239168518,-0.009191505991664958
workoutroutine,-0.03204408925459923,-0.014955201682943998,-0.019711627977725965
workoutmotivation,-0.03319182083484716,-0.015145025187607698,-0.020950161176403796
barrysbootcamp,-0.03420277251825244,-0.015161477557725902,-0.02195559877383779
6pack,-0.03270744620036172,-0.01586033889686017,-0.021033207085299974
absworkout,0.018492812860700175,-0.015279649297466332,-0.022029671468459026
6packabs,0.02799344304645081,-0.012465884962351763,-0.02000145624633487
perspective,-0.03269470616324817,-0.015992159908389165,-0.021200991398526037
healthandfitness,-0.0319901986362221,-0.015665110344234633,-0.021459844201560108
