timestamp,name,gender,age,συμπαθές,δημιουργικό,ήρεμο/συναισθηματικά ισορροπημένο,εξωστρεφές,συνοχή,εγωκεντρικό / νάρκισσος,ευέξαπτο,αξιόπιστο / σωστός επαγγελματίας,εμπιστευόμουν για θέματα fitness,εμπιστευόμουν για τομέα διαφορετικό,follow,reasons,category
2021/05/08 2:05:37 μ.μ. GMT+3,bradleysimmonds,Άντρας,29,4,4,4,2,2,3,3,4,4,4,Ναι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;έχει ωραίο σώμα;έχει ωραίο lifestyle;αναρτά ενδιαφέρον περιεχόμενο,body_building
2021/05/08 2:07:32 μ.μ. GMT+3,biolayne,Άντρας,29,2,2,3,2,4,4,4,3,2,2,Όχι,έχει ωραίο σώμα,nutrition
2021/05/08 3:54:59 μ.μ. GMT+3,chontelduncan,Άντρας,25,3,3,4,5,2,2,1,4,5,3,Ναι,έχει ωραίο σώμα,body_building
2021/05/08 3:56:35 μ.μ. GMT+3,cartergood,Άντρας,25,3,3,4,3,2,1,2,3,3,3,Όχι,αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/08 3:58:45 μ.μ. GMT+3,bradleysimmonds,Άντρας,25,3,3,4,3,4,2,1,5,5,3,Ναι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;αναρτά ενδιαφέρον περιεχόμενο,body_building
2021/05/08 4:01:25 μ.μ. GMT+3,biolayne,Άντρας,25,4,5,4,3,3,2,1,4,4,3,Ναι,αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/08 4:03:27 μ.μ. GMT+3,anacheri,Άντρας,25,5,5,5,5,2,4,2,4,3,3,Ναι,έχει ωραίο σώμα,fitness_model
2021/05/09 12:02:51 μ.μ. GMT+3,movewithnicole,Γυναίκα,28,4,3,4,3,1,3,2,4,4,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,yoga
2021/05/09 12:07:42 μ.μ. GMT+3,melissawoodhealth,Γυναίκα,26,3,2,4,4,3,3,2,3,3,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,yoga
2021/05/09 12:08:27 μ.μ. GMT+3,colleensaidman,Γυναίκα,26,3,1,4,5,5,3,2,2,2,1,Όχι,αναρτά ενδιαφέρον περιεχόμενο,yoga
2021/05/09 12:10:10 μ.μ. GMT+3,wundabarpilates,Γυναίκα,26,3,1,4,2,2,2,2,4,3,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,pilates
2021/05/09 12:10:58 μ.μ. GMT+3,jennyredfordpilates,Γυναίκα,26,4,3,4,2,1,2,1,5,4,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;αναρτά ενδιαφέρον περιεχόμενο,pilates
2021/05/09 12:12:10 μ.μ. GMT+3,fluidformpilates,Γυναίκα,26,4,2,4,4,3,3,2,4,4,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;αναρτά ενδιαφέρον περιεχόμενο,pilates
2021/05/09 12:15:37 μ.μ. GMT+3,lisahubbardpilates,Γυναίκα,26,2,2,3,2,2,5,2,4,3,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,pilates
2021/05/09 12:17:49 μ.μ. GMT+3,blogilates,Γυναίκα,26,5,3,4,4,4,3,2,4,4,3,Ναι,έχει ωραίο lifestyle;αναρτά ενδιαφέρον περιεχόμενο,pilates
2021/05/09 12:19:06 μ.μ. GMT+3,pilates949,Γυναίκα,26,4,2,4,1,1,2,2,5,5,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,pilates
2021/05/09 12:20:14 μ.μ. GMT+3,willdabeast__,Γυναίκα,26,4,2,3,2,4,2,4,3,3,1,Όχι,αναρτά ενδιαφέρον περιεχόμενο,dance
2021/05/09 12:21:06 μ.μ. GMT+3,cassiepearlt,Γυναίκα,26,4,4,4,1,3,2,2,4,4,1,Ναι,αναρτά ενδιαφέρον περιεχόμενο,
2021/05/10 9:29:12 μ.μ. GMT+3,jennyfrancis23 ,Γυναίκα,28,4,1,4,1,1,2,2,4,4,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,body_building
2021/05/10 9:30:30 μ.μ. GMT+3,rossedgley,Άντρας,27,2,2,3,2,4,4,3,3,3,1,Όχι,έχει ωραίο lifestyle,athlete
2021/05/10 9:31:14 μ.μ. GMT+3,diaryofafitmommyofficial,Γυναίκα,24,3,3,3,2,2,2,2,3,3,2,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,body_building
2021/05/10 9:32:42 μ.μ. GMT+3,marillewellyn ,Γυναίκα,28,4,3,4,4,3,4,2,3,2,1,Όχι,αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/10 9:32:45 μ.μ. GMT+3,syattfitness,Άντρας,27,5,4,4,3,2,3,2,4,4,2,Ναι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/10 9:33:40 μ.μ. GMT+3,thesamplan,Άντρας,27,3,3,3,4,4,4,3,2,2,1,Όχι,έχει ωραίο lifestyle,nutrition
2021/05/10 9:33:51 μ.μ. GMT+3,mistyonpointe,Γυναίκα,24,3,4,4,3,3,2,2,3,3,2,Όχι,αναρτά ενδιαφέρον περιεχόμενο,dance
2021/05/10 9:34:17 μ.μ. GMT+3,helms3dmj ,Γυναίκα,28,3,2,4,1,1,3,2,4,3,1,Όχι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,body_building
2021/05/10 9:34:26 μ.μ. GMT+3,shona_vertue,Άντρας,27,4,4,4,2,4,2,2,5,5,2,Ναι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του;αναρτά ενδιαφέρον περιεχόμενο,yoga
2021/05/10 9:35:09 μ.μ. GMT+3,emrickettz,Γυναίκα,28,4,2,4,1,1,2,2,5,4,1,Ναι,θέλω να ενημερώνομαι και να ακολουθώ το πρόγραμμα γυμναστικής / συμβουλές του,body_building
2021/05/10 9:35:38 μ.μ. GMT+3,nez__healthhub,Γυναίκα,24,2,3,2,3,3,2,4,3,2,1,Όχι,αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/10 9:36:34 μ.μ. GMT+3,rahkigiovanni,Γυναίκα,24,2,2,2,3,3,4,4,2,1,1,Όχι,απαπαπα,fitness_model
2021/05/10 10:55:41 μ.μ. GMT+3,faisalpmafitness,Άντρας,23,3,3,3,3,2,3,2,3,3,2,Όχι,έχει ωραίο σώμα,body_building
2021/05/10 10:59:47 μ.μ. GMT+3,fitgurlmel,Άντρας,23,3,3,3,4,2,4,2,3,2,2,Όχι,έχει ωραίο σώμα,fitness_model
2021/05/10 11:07:20 μ.μ. GMT+3,cartergood,Άντρας,23,3,4,4,2,1,2,2,4,3,3,Ναι,αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/10 11:11:33 μ.μ. GMT+3,kelseywells,Άντρας,23,4,3,4,3,2,3,2,3,3,4,Ναι,έχει ωραίο σώμα;έχει ωραίο lifestyle,body_building
2021/05/10 11:12:20 μ.μ. GMT+3,biolayne,Άντρας,23,3,3,3,4,2,3,3,5,4,3,Ναι,έχει ωραίο σώμα;αναρτά ενδιαφέρον περιεχόμενο,nutrition
2021/05/10 11:50:34 μ.μ. GMT+3,willdabeast__,Γυναίκα,28,2,2,1,4,4,2,4,2,1,1,Όχι,οχι οχι,dance
2021/05/10 11:56:34 μ.μ. GMT+3,amandalacount,Γυναίκα,28,3,3,3,3,2,4,2,3,2,1,Όχι,αναρτά ενδιαφέρον περιεχόμενο,dance
2021/05/15 9:30:16 π.μ. GMT+3,Kayla_itsines,Γυναίκα,19,4,5,4,5,3,1,2,4,4,2,Ναι,αναρτά ενδιαφέρον περιεχόμενο,body_building
2021/05/15 9:32:05 π.μ. GMT+3,Tavicastro,Γυναίκα,18,4,4,4,5,2,1,1,5,4,2,Ναι,έχει ωραίο lifestyle,body_building
